Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_weeks,Âge gestationnel au moment du résultat (semaines révolues),,"Âge gestationnel à l'accouchement ou à la fin de la grossesse, calculé en semaines révolues.",,0,0,0,0,,
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_bbtest,Bébé testé pour l'infection de la mère qui vous intéresse ?,"1, oui | 0, Non | 99, Inconnu",Nourrisson testé pour l'agent pathogène affectant la mère.,,0,0,0,0,,0
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_bbresl,Préciser le résultat du test de l'infection d'intérêt de la mère,"1, positif | 0, négatif | 99, Inconnu",Résultat de laboratoire des tests sur les nourrissons liés à une infection maternelle.,,0,0,0,0,,0
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_bboutc_termreas,"En cas d'arrêt pour anomalie échographique ou autre raison, précisez",,Préciser l’indication clinique de l’interruption de grossesse.,,0,0,0,0,,
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_bboutc_stillb,Si mortinaissance : macéré ou frais ?,"1, macéré | 2, frais | 99, Inconnu","Frais : décès survenu pendant le travail ou peu avant l'accouchement ; Macéré : décès survenu quelques jours avant l'accouchement, avec changement cutané",,0,0,0,0,,0
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_matdeath,La mère est-elle morte pendant la grossesse ?,"1, oui | 0, Non | 99, Inconnu",Décès survenant pendant la grossesse ou dans les 42 jours suivant la fin de la grossesse.,,0,0,0,0,,0
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_matdeath_age,Âge au décès,,Âge de la mère en années révolues au moment du décès.,,0,0,0,0,,
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_matdeath_cause,Cause(s) du décès,,Causes médicales sous-jacentes et contributives.,,0,0,0,0,,
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_matdeath_place,Lieu de décès,"1, À la maison | 2, Hôpital/établissement médical | 99, Inconnu","Lieu où le décès est survenu (par exemple, hôpital, domicile).",,0,0,0,0,,0
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_matdeath_time,Heure du décès,"1, pré-livraison | 2, Pendant la livraison | 3, après livraison (sous 40 jours) | 99, Inconnu","Calendrier par rapport à la grossesse (prénatale, intrapartum, post-partum).",,0,0,0,0,,0
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_othdet,"Autres détails sur la grossesse, non spécifiés ci-dessus.",,,,0,0,0,,,
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_nbornincl,Le nouveau-né est-il inclus dans l’étude ?,"1, oui | 0, Non | 99, Inconnu",Indique si le nourrisson est officiellement inscrit.,,0,0,0,0,,0
grossesse,RÉSULTAT DE LA GROSSESSE,pregout_nborpin,Indiquer le numéro d'identification du participant (PIN) du nouveau-né,,Identifiant unique de l'étude pour le nouveau-né.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_sex,Sexe du nouveau-né à la naissance,"1, mâle | 2, Femme | 99, Inconnu | 88, autre",Cela fait référence aux caractéristiques sexuelles physiques à la naissance.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_modedel,Mode de livraison,"1, vaginale | 2, vaginale assistée | 3, Césarienne élective (avant le travail, avant rupture des membranes) | 4, Césarienne d'urgence (après travail et/ou rupture des membranes)",Cela fait référence à la méthode par laquelle un fœtus est accouché.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_placedel,Lieu de livraison,"1, À la maison | 2, Hôpital/établissement médical | 99, Inconnu",Il s'agit du lieu d'accouchement du fœtus.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_ga,Âge gestationnel (semaines),,Il s'agit de l'âge gestationnel du fœtus (écrit en semaines révolues). Il peut être calculé à partir des dernières règles (LMP) de la femme ou calculé en utilisant la meilleure date d'accouchement obstétricale estimée (EDD) selon la formule suivante : Âge gestationnel = (28 - (EDD - Date de référence)) / 7. La date de référence est la date à laquelle vous essayez de déterminer l'âge gestationnel.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_gamethod,Comment la gestation a-t-elle été estimée ?,"1, LMP | 2, JED | 99, Inconnu",Il s'agit de la méthode d'estimation de l'âge gestationnel. LMP fait référence à la date du premier jour du cycle menstruel le plus récent. EDD fait référence à la date estimée de livraison.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthweight,Poids du nouveau-né à la naissance,,"Il s'agit de la mesure du poids d'un nouveau-né immédiatement après la naissance, généralement enregistrée dans les premières minutes de sa vie.",,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthweight_units,Poids du nouveau-né à la naissance (certaines unités),"1, g | 2, livres",Poids mesuré à la naissance (g ou lb).,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthweight_g,Poids du nouveau-né à la naissance (g),,"Il s'agit de la mesure du poids d'un nouveau-né immédiatement après la naissance, généralement enregistrée dans les premières minutes de sa vie.",,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthweight_lb,Poids du nouveau-né à la naissance (lb),,"Il s'agit de la mesure du poids d'un nouveau-né immédiatement après la naissance, généralement enregistrée dans les premières minutes de sa vie.",,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_length,Longueur du nouveau-né à la naissance,,Il s'agit de la mesure de la longueur d'un nouveau-né du haut de sa tête jusqu'au bas de l'un de ses talons.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_length_units,Longueur du nouveau-né à la naissance (certaines unités),"1, cm | 2, dans",Longueur couronne-talon à la naissance (pouces ou cm).,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_length_cm,Longueur du nouveau-né à la naissance (cm),,Il s'agit de la mesure de la longueur d'un nouveau-né du haut de sa tête jusqu'au bas de l'un de ses talons.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_length_in,Longueur du nouveau-né à la naissance (po),,Il s'agit de la mesure de la longueur d'un nouveau-né du haut de sa tête jusqu'au bas de l'un de ses talons.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_infhc,Tour de tête à la naissance,,Il s’agit de la mesure de la plus grande zone de la tête (distance depuis l’arrière de la tête jusqu’au-dessus des sourcils et des oreilles).,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_infhc_units,Tour de tête à la naissance (certaines unités),"1, cm | 2, dans",Circonférence occipito-frontale à la naissance (cm).,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_infhc_cm,Tour de tête à la naissance (cm),,Il s’agit de la mesure de la plus grande zone de la tête (distance depuis l’arrière de la tête jusqu’au-dessus des sourcils et des oreilles).,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_infhc_in,Tour de tête à la naissance (po),,Il s’agit de la mesure de la plus grande zone de la tête (distance depuis l’arrière de la tête jusqu’au-dessus des sourcils et des oreilles).,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_apgar,Score APGAR à 5 minutes (1-1),,"Il s'agit d'un score permettant d'évaluer l'adaptation d'un nouveau-né à la vie extra-utérine. Cinq éléments - fréquence cardiaque, effort respiratoire, tonus musculaire, irritabilité réflexe et couleur - sont évalués 6 secondes après la naissance et de nouveau cinq minutes plus tard sur une échelle de -2, étant le plus bas, 2 étant normal. Les cinq nombres sont additionnés pour le score d'Apgar. Un score de -3 représente une détresse sévère, un score de 4 à 7 indique une détresse modérée et un score de 7 à 1 prédit une absence de difficulté d'adaptation à la vie extra-utérine.",,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_resusc,Réanimation nécessaire après l'accouchement,"1, oui | 0, Non | 99, Inconnu",Il s’agit de mesures appliquées pour redonner la vie à un nouveau-né.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_resuscdet,Donnez des détails,,Il s’agit de mesures appliquées pour redonner la vie à un nouveau-né.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_nicu,Admission à l'USIN,"1, Oui, lié à l'agent pathogène d'intérêt | 2, Oui, sans rapport avec l'agent pathogène d'intérêt | 3, Non, en raison de la non-disponibilité des USIN | 0, Non | 4, sans objet | 99, Inconnu",Il s’agit de l’admission du nouveau-né à l’unité de soins intensifs néonatals.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_hospdur,Durée du séjour à l'hôpital,,Il s'agit de la durée totale du séjour hospitalier au cours de l'admission en cours (en jours).,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_outc,Résultat néonatal,"1, libéré en bonne santé | 2, libéré avec complications/séquelles | 3, Toujours en service néonatal | 4, référé à un autre hôpital | 5, Mort | 99, Inconnu | 6, sans objet",Cela fait référence à l’issue du nouveau-né.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_compyn,Des complications néonatales sont-elles survenues ?,"1, oui | 0, Non | 99, Inconnu",Cela fait référence à toutes les complications survenues pendant la période néonatale.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_compsel,Sélectionnez tout ce qui s'applique.,"1, Syndrome de détresse respiratoire | 2, Hémorragie intraventriculaire | 3, Entérocolite nécrosante | 4, Encéphalopathie néonatale | 5, Maladie pulmonaire chronique | 6, Ictère sévère nécessitant une photothérapie | 7, Anomalie congénitale majeure |  8, infection/septicémie grave |  9, méningite | 10, échange transfusionnel | 99, Inconnu | 88, autre",Cela fait référence à toutes les complications survenues pendant la période néonatale.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_compoth,Si autre : Précisez,,Cela fait référence à toutes les complications survenues pendant la période néonatale.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_death,Décès du nouveau-né ou du nourrisson,"1, oui | 0, Non | 99, Inconnu",Cela fait référence au décès du nouveau-né ou du nourrisson,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_deathage,Âge au décès,,Il s'agit de l'âge du nouveau-né ou du nourrisson au moment du décès.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_deathage_units,Âge au décès (certaines unités),"1, jours | 2, mois",,,0,0,0,,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_deathage_days,Âge au décès (jours),,Il s'agit de l'âge du nouveau-né ou du nourrisson au moment du décès.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_deathage_months,Âge au décès (mois),,Il s'agit de l'âge du nouveau-né ou du nourrisson au moment du décès.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_deathcause,Cause(s) du décès,,Il s’agit de la cause du décès du nouveau-né ou du nourrisson.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthdefectyn,Anomalie congénitale présente ?,"1, oui | 0, Non | 99, Inconnu",Il s'agit d'anomalies structurelles ou fonctionnelles du fœtus survenues au cours du développement in utero.,,0,0,0,0,,0
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthdefectnum,Combien?,,Il s'agit d'anomalies structurelles ou fonctionnelles du fœtus survenues au cours du développement in utero.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthdefect1,Décrire une anomalie congénitale,,Il s'agit d'anomalies structurelles ou fonctionnelles du fœtus survenues au cours du développement in utero.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthdefect1_date,Date du diagnostic d'anomalie congénitale,,Il s'agit d'anomalies structurelles ou fonctionnelles du fœtus survenues au cours du développement in utero.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthdefect2,Décrire une anomalie congénitale,,Il s'agit d'anomalies structurelles ou fonctionnelles du fœtus survenues au cours du développement in utero.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthdefect2_date,Date du diagnostic d'anomalie congénitale,,Il s'agit d'anomalies structurelles ou fonctionnelles du fœtus survenues au cours du développement in utero.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthdefect3,Décrire une anomalie congénitale,,Il s'agit d'anomalies structurelles ou fonctionnelles du fœtus survenues au cours du développement in utero.,,0,0,0,0,,
nouveau-né,RÉSULTATS DU NOUVEAU-NÉ,nborn_birthdefect3_date,Date du diagnostic d'anomalie congénitale,,Il s'agit d'anomalies structurelles ou fonctionnelles du fœtus survenues au cours du développement in utero.,,0,0,0,0,,
nouveau-né,LÉSIONS DU NOUVEAU-NÉ,nborn_lesion,Lésions néonatales de la peau ou des muqueuses,"1, oui | 0, Non | 99, Inconnu",Il s’agit de la présence de lésions cutanées ou muqueuses observées chez le nouveau-né.,,0,0,0,0,,0
nouveau-né,LÉSIONS DU NOUVEAU-NÉ,nborn_lesion_age,Âge d'apparition des lésions (semaines révolues),,Il s’agit de l’âge (en semaines révolues) auquel les lésions sont apparues pour la première fois.,,0,0,0,0,,
nouveau-né,LÉSIONS DU NOUVEAU-NÉ,nborn_lesion_num,Nombre maximum de lésions observées,"1, léger (< 25 lésions cutanées) | 2, modéré (25-99 lésions cutanées) | 3, sévère (100-250 lésions cutanées) | 4, Très sévère (> 250 lésions cutanées) | 99, Inconnu",Il s’agit du nombre maximum de lésions observées.,,0,0,0,0,,0
nouveau-né,LÉSIONS DU NOUVEAU-NÉ,nborn_lesion_site,Site(s) de lésion et score de douleur (0 = aucune douleur 10 = pire douleur),"1, Tête/visage/cou | 2, intérieur de la bouche | 3, torse | 4, Bras et/ou mains | 5, Jambes et/ou pieds | 6, organes génitaux externes | 7, périanale | 8, Canal vaginal | 9, rectum | 88, autre",Localisation anatomique des lésions et sévérité de la douleur notées de 0 à 10.,,0,0,0,0,,0
nouveau-né,LÉSIONS DU NOUVEAU-NÉ,nborn_lesion_site_oth,"Si autre, précisez le site de la lésion",,Il s'agit de sites de lésions non répertoriés ci-dessus.,,0,0,0,0,,
nouveau-né,LÉSIONS DU NOUVEAU-NÉ,nborn_lesion_type,Type(s) de lésions actuellement présentes,"1, vésicule | 2, Pustules | 3, Lésion ulcérée | 4, Lésion mature croûteuse/croûtée | 5, Preuve résiduelle de lésions résolues (cicatrice/décoloration) | 6, Lésions hémorragiques/hémorragiques",Il s’agit du ou des types morphologiques de lésions présentes aujourd’hui.,,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_sympt,Symptômes néonatals à l'examen clinique,"1, oui | 0, Non | 99, Inconnu",Il s’agit des signes ou symptômes identifiés lors de l’examen clinique néonatal.,,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_fever,Fièvre,"1, oui | 0, Non | 99, Inconnu","Chez les nouveau-nés, la fièvre fait référence à une température corporelle mesurée d'environ 38,0 °C, et l'hypothermie peut également indiquer une infection.",,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_cough,Toux,"1, oui | 0, Non | 99, Inconnu",Cela fait référence à la présence d’une toux.,,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_wheezing,Une respiration sifflante,"1, oui | 0, Non | 99, Inconnu",Défini comme un bruit respiratoire aigu résultant d’un rétrécissement ou d’une obstruction des petites voies respiratoires.,,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_rhinorrhoe,Nez qui coule (rhinorrhée),"1, oui | 0, Non | 99, Inconnu",Défini comme une augmentation de l'écoulement muqueux du nez.,,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_respdistress,Détresse respiratoire,"1, oui | 0, Non | 99, Inconnu",Il s’agit d’une augmentation pathologique de l’effort et de la fréquence des mouvements respiratoires.,,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_tachypnoea,Respiration rapide (tachypnée),"1, oui | 0, Non | 99, Inconnu","Chez le nouveau-né, la tachypnée est définie comme une fréquence respiratoire supérieure à 60 respirations par minute.",,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_nasalflar,Flasque nasal,"1, oui | 0, Non | 99, Inconnu","Chez les nouveau-nés, l’évasement nasal fait référence à l’élargissement des narines pendant l’inspiration et constitue un signe clinique d’un travail respiratoire accru.",,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_grunt,Grognement,"1, oui | 0, Non | 99, Inconnu","Chez le nouveau-né, le grognement fait référence à un bruit expiratoire produit par la fermeture partielle de la glotte et est un signe de détresse respiratoire.",,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_apnoea,Apnée,"1, oui | 0, Non | 99, Inconnu",Défini comme une absence transitoire de respiration spontanée.,,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_nasalcongestion,Congestion nasale,"1, oui | 0, Non | 99, Inconnu","Défini comme une capacité réduite à faire passer l’air à travers la cavité nasale, conduisant souvent à une respiration buccale.",,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_vomit,Vomissement,"1, oui | 0, Non | 99, Inconnu",Défini comme l’expulsion de l’estomac ou de l’intestin grêle par la bouche.,,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_diarrhoea,Diarrhée,"1, oui | 0, Non | 99, Inconnu","Chez les nouveau-nés, la diarrhée fait référence à un changement dans la fréquence ou la consistance des selles par rapport au schéma normal du nourrisson.",,0,0,0,0,,0
nouveau-né,SIGNES ET SYMPTÔMES DU NOUVEAU-NÉ,nborn_consti,Constipation,"1, oui | 0, Non | 99, Inconnu","Chez les nouveau-nés, la constipation fait référence à un passage des selles peu fréquent, difficile ou douloureux par rapport au transit intestinal habituel du nouveau-né.",,0,0,0,0,,0
